Grid,xgrid,ygrid,T0.01_dS2S,T0.01_dS2S_Uncertainty,T0.01_Phi,T0.01_Phi_Uncertainty
3887,138.720678,37.1789328,-0.4573,0.7709,48.42,28.8
3888,138.762343,37.1789328,-0.4459,0.7898,50.64,28.37
3889,138.804008,37.1789328,-0.429,0.8043,50.64,29.15
3890,138.845673,37.1789328,-0.4375,0.7906,50.43,28.64
3891,138.887338,37.1789328,-0.4297,0.78,49.66,29.31
3892,138.929003,37.1789328,-0.3903,0.7726,49.11,28.57
3893,138.970668,37.1789328,-0.3477,0.7913,50.1,29.09
3894,139.012333,37.1789328,-0.2925,0.7764,50.19,28.53
3895,139.053998,37.1789328,-0.2246,0.7675,48.92,29.3
3896,139.095663,37.1789328,-0.1987,0.7223,50.03,28.25
3897,139.137328,37.1789328,-0.1736,0.7048,50.81,28.55
3898,139.178993,37.1789328,-0.1564,0.6674,49,28.64
3899,139.220658,37.1789328,-0.1448,0.6378,50.15,29.27
